date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,unique_beneficiaries
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,115,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,98,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,98,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,117,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,95,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,123,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,99,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Pantanaw,111,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,129,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,119,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,115,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,132,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,114,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,520,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,117,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,112,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,225,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,119,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,341,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,131,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,234,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,131,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,112,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,142,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,248,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,98,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,248,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,131,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,234,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,368,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,121,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,128,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,135,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,324,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,115,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,112,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Ayeyarwady,Pyapon,248,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,107,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,112,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,131,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,117,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,97,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,122,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,142,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,129,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,210,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Pyapon,248,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,119,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,108,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Maubin,123,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,98,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,110,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,312,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,225,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,123,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,103,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,232,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,111,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,92,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,107,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,237,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Zalun,115,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,336,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,390,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,242,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,122,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide support for income generation,IGA and small grants,Ayeyarwady,Zalun,115,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,117,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,131,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,107,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,107,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,122,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,131,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,107,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,117,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide technical training,FFS and farmer training,Ayeyarwady,Zalun,115,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,122,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,123,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,95,No (beneficiary is also receiving other assistant)
01/06/2021,org_9285,org_9285,Provide crops & vegetables kits,"crop, vegetable and seed kits",Ayeyarwady,Pyapon,95,No (beneficiary is also receiving other assistant)
